name	age	causative	random	percentile
Ruth	32	0.5555555555555556	1.0848222222222175	0.15940000000000001
Ruth	33	0.5	1.4367166666666673	0.0296
Ruth	34	1.7	1.1330399999999978	0.8784000000000001
Ruth	35	0.8571428571428571	0.8112000000000134	0.6674
Ruth	36	1.125	0.69585	0.9008
Warren	23	0.5	0.7563333333333288	0.4198
Warren	24	1.0	0.9007428571428627	0.7006
Warren	25	1.9	1.2612400000000017	0.9164
Warren	26	2.0	1.6783500000000018	0.7594
Warren	27	1.8333333333333333	1.3860833333333331	0.8318
Warren	28	2.0	1.6046333333333331	0.795
Warren	29	1.9090909090909092	1.2295454545454592	0.9296
Warren	30	1.5	1.2062800000000014	0.7404000000000001
Warren	31	2.0	1.533927272727277	0.8302
Warren	32	1.25	1.443866666666668	0.3826
Warren	33	1.5	0.9590800000000012	0.8972
Warren	34	0.7777777777777778	0.8540666666666713	0.5602
